age,annual_income,monthly_expense,chequing_balance,savings_balance,is_home_owner,is_student,occupation,investment_risk_profile,debt_amount,has_credit_card,tfsa_limit,tfsa_invested,fhsa_limit,fhsa_invested,rrsp_limit,rrsp_invested,unregistered_balance,financial_goals,financial_success
18,88727.68,3590.65,17607.94,14518.93,False,True,Unemployed,High,0.0,True,0,0.0,33357.0,21576.79,31889.58,42606.35,92402.05,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.7714285714285715
39,112694.76,1913.34,15609.71,19665.73,False,False,Employed,Low,0.0,False,147000,87562.79,17540.93,15560.57,1348.21,39080.0,52797.91,"['invest_for_retirement', 'buy_a_home']",0.7714285714285715
47,74610.28,4556.57,14798.86,31535.45,False,False,Self-Employed,Medium,0.0,False,203000,178983.1,16674.42,11626.21,33492.88,6671.53,56368.48,[],0.8285714285714286
23,50547.05,4146.14,5415.26,8785.03,True,False,Unemployed,Medium,12013.66,True,35000,20681.85,467.62,4674.2,28207.95,23041.25,19162.05,[],0.6
34,127875.77,2061.14,6326.02,7441.43,True,False,Unemployed,High,84089.91,True,112000,42414.32,35373.51,24538.06,7867.26,43423.87,21123.36,[],0.7428571428571429
40,104687.52,4995.08,141.6,34888.49,False,False,Retired,Medium,24237.74,True,154000,75413.78,16055.36,16322.74,29438.7,49729.08,25595.64,['pay_off_debt'],0.6
52,34329.19,4857.87,10089.55,17508.35,False,False,Unemployed,Medium,0.0,False,238000,197800.99,4427.58,10023.39,40532.7,28825.96,44130.32,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.6571428571428571
43,48378.04,4838.14,17918.45,15040.27,False,False,Employed,Low,34017.02,False,175000,147355.34,20246.5,22607.16,45034.33,36769.32,71373.52,"['buy_a_home', 'invest_for_retirement']",0.5714285714285714
40,82704.8,4191.78,17747.76,40577.62,True,False,Retired,Medium,18559.57,True,154000,99187.46,2995.43,7090.47,14074.1,2228.01,27328.57,['buy_a_home'],0.6571428571428571
67,83561.88,1340.04,17231.08,31156.32,True,False,Unemployed,High,0.0,True,343000,15055.62,1457.71,11866.76,40231.33,1263.21,71372.79,"['pay_off_debt', 'buy_a_home']",0.7714285714285715
36,96189.37,3411.58,1400.25,5896.87,True,False,Self-Employed,Low,55433.4,True,126000,58926.19,15706.56,12564.17,40342.59,19330.04,682.0,[],0.7142857142857143
61,33425.49,895.88,3766.24,6529.64,True,False,Self-Employed,Medium,0.0,True,301000,333331.82,33171.53,11036.48,49486.47,28095.99,77086.7,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.7428571428571429
21,136271.3,1816.72,2192.36,20624.34,False,True,Unemployed,Low,68728.12,True,21000,3773.95,34984.21,23998.94,21706.22,32910.06,19544.05,"['pay_off_debt', 'buy_a_home']",0.6
62,136807.84,2193.72,1081.58,28883.63,False,False,Employed,Low,77502.97,True,308000,230103.29,30533.14,25706.52,17411.87,31858.38,25243.94,[],0.6571428571428571
34,147887.05,2452.37,19524.37,14676.4,True,False,Retired,Low,60321.28,True,112000,106004.94,16100.55,36427.83,27418.45,3472.3,83182.51,[],0.6285714285714286
40,83204.58,1562.23,18305.81,46599.82,False,False,Unemployed,High,0.0,True,154000,62932.69,27580.03,21424.99,24763.72,31999.47,41708.31,"['pay_off_debt', 'buy_a_home']",0.7714285714285715
21,103646.97,1062.05,10368.46,7413.3,True,True,Unemployed,High,22888.95,True,21000,15842.59,39138.5,23203.7,47968.64,45733.59,68313.15,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.7714285714285715
36,44462.22,1665.93,5507.23,9515.44,True,False,Self-Employed,Medium,88803.33,False,126000,18434.8,198.95,15319.26,35115.08,26465.98,8688.27,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.5714285714285714
74,52073.0,4798.83,3617.31,8280.4,True,False,Employed,High,0.0,True,392000,421837.1,34800.46,888.94,38405.35,27030.68,28141.01,[],0.5428571428571428
36,130256.17,3905.42,2563.8,11748.76,False,False,Unemployed,Low,64924.72,True,126000,88732.71,24731.78,17424.9,42233.88,11838.29,93179.01,['invest_for_retirement'],0.7314285714285714
24,125296.36,802.9,3023.07,22764.03,True,True,Unemployed,High,70079.69,True,42000,16168.17,2387.28,29313.04,18202.65,11445.78,76109.65,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.5142857142857142
18,42562.09,2290.85,12699.65,24393.37,True,False,Retired,High,58257.96,True,0,0.0,16510.07,33675.29,10858.34,9978.43,52102.49,['pay_off_debt'],0.4
34,80532.38,4082.95,19198.9,36830.87,True,True,Unemployed,Medium,0.0,True,112000,99560.58,18026.63,21765.04,18924.09,8456.49,86109.93,"['buy_a_home', 'pay_off_debt']",0.6
57,119163.57,3545.24,6888.66,17971.52,True,False,Employed,Medium,42337.19,True,273000,11001.84,6130.77,22005.16,30368.47,26956.84,9645.66,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.7142857142857143
32,70124.2,2474.3,19981.67,6212.26,False,True,Part-Time,High,0.0,True,98000,36023.93,1217.74,34884.81,13856.27,35736.37,86327.86,[],0.6
82,59558.78,3030.44,18248.7,43703.49,True,False,Self-Employed,Low,26990.3,True,448000,353896.78,34008.76,33957.48,34619.13,23364.81,82322.29,['buy_a_home'],0.7142857142857143
33,46127.69,4680.76,15163.68,26805.18,False,False,Employed,Low,0.0,True,105000,64359.67,14900.19,7375.38,34504.76,17578.3,63810.27,"['invest_for_retirement', 'buy_a_home']",0.7142857142857143
37,106062.3,4385.5,14697.2,16652.28,False,False,Retired,High,0.0,True,133000,99834.23,5003.34,9349.02,11564.56,6911.43,93411.47,['pay_off_debt'],0.7428571428571429
24,36508.57,4948.39,17523.94,4389.31,True,True,Unemployed,Low,0.0,True,42000,42093.79,360.02,26442.94,46245.48,18052.72,84797.31,"['buy_a_home', 'pay_off_debt']",0.4857142857142857
81,44619.02,3858.11,9757.13,33398.24,True,False,Employed,Low,3701.76,True,441000,107253.67,4913.46,34706.6,31341.74,17304.18,10999.6,"['buy_a_home', 'pay_off_debt']",0.6857142857142857
23,90752.27,1681.16,19171.16,14097.78,True,True,Unemployed,High,0.0,True,35000,25512.1,17768.8,1539.51,20439.9,31477.99,80534.18,"['pay_off_debt', 'invest_for_retirement']",0.6285714285714286
18,30510.42,3475.18,5691.51,35455.62,True,True,Unemployed,High,46318.13,False,0,0.0,28994.88,9545.66,40450.99,5885.55,27308.44,"['buy_a_home', 'invest_for_retirement']",0.5142857142857142
38,76757.56,3360.88,4483.64,17277.45,True,False,Retired,High,0.0,True,140000,157689.76,37910.06,14774.03,20761.02,4503.83,27959.5,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.6742857142857143
18,122515.72,1551.08,11842.42,8472.29,True,True,Part-Time,Medium,0.0,True,0,0.0,11024.08,12158.5,17185.18,3365.66,52840.88,[],0.7428571428571429
25,84225.0,3196.99,19433.13,3289.38,True,True,Unemployed,High,0.0,True,49000,26172.3,20379.82,10305.37,47578.75,7958.99,12127.12,"['buy_a_home', 'invest_for_retirement']",0.8857142857142857
32,41029.76,4225.43,16904.01,6610.92,False,True,Part-Time,Low,0.0,False,98000,84413.65,5197.07,17392.19,17442.16,45306.93,17836.32,"['buy_a_home', 'invest_for_retirement']",0.5142857142857142
26,126510.86,526.58,6092.39,22620.63,False,True,Unemployed,Medium,0.0,True,56000,8812.34,19291.94,691.26,38155.05,40840.74,11170.26,"['invest_for_retirement', 'buy_a_home']",0.6857142857142857
40,117191.01,1561.94,8403.21,8316.82,True,False,Self-Employed,Medium,0.0,True,154000,68694.56,19509.48,21392.58,30503.25,36241.51,46115.37,"['invest_for_retirement', 'pay_off_debt']",0.7142857142857143
85,30357.89,637.32,1363.63,22207.32,False,False,Retired,Low,82369.31,True,469000,219644.72,9255.28,30804.99,47613.39,6450.15,17253.47,['pay_off_debt'],0.5428571428571428
65,125669.99,4048.89,6486.9,48444.35,False,False,Employed,Low,92459.81,True,329000,66714.6,27665.88,21074.04,17916.05,2243.41,14715.84,"['invest_for_retirement', 'buy_a_home']",0.6857142857142857
25,81867.49,3431.42,7210.49,1559.13,True,True,Part-Time,Low,0.0,True,49000,46089.54,1427.99,27363.53,17813.87,41033.46,62588.11,['invest_for_retirement'],0.37142857142857144
23,141646.84,2312.83,19338.24,14220.04,True,True,Unemployed,High,1434.25,True,35000,30806.61,39786.98,2333.75,49386.28,33521.26,65715.1,"['buy_a_home', 'pay_off_debt']",0.7714285714285715
30,112470.66,3191.39,12376.34,24729.47,False,False,Unemployed,Medium,0.0,True,84000,46044.64,17489.04,36292.97,35555.81,25118.62,22538.81,[],0.8
23,124150.09,1144.72,14266.98,24591.82,True,True,Unemployed,Medium,3004.98,True,35000,22080.76,20777.85,10157.3,19981.09,40569.14,94607.75,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.6285714285714286
45,132429.03,3341.74,902.01,44289.57,False,False,Unemployed,Medium,0.0,True,189000,44340.21,2971.68,27793.69,18280.58,14670.86,11071.74,"['pay_off_debt', 'buy_a_home']",0.7142857142857143
66,60851.4,834.23,4423.7,23630.24,False,False,Self-Employed,High,0.0,True,336000,236700.68,8348.17,17528.28,9402.35,9823.57,71830.88,['pay_off_debt'],0.6285714285714286
31,45085.37,2047.38,2591.64,15180.04,True,True,Unemployed,Low,0.0,True,91000,73369.12,12004.83,16623.92,44211.33,16745.44,84017.21,"['pay_off_debt', 'invest_for_retirement']",0.6457142857142857
33,47856.67,4592.9,4690.59,49417.16,False,False,Retired,Medium,46190.57,True,105000,10718.21,13355.49,4218.97,42988.54,1122.85,81612.37,['invest_for_retirement'],0.5428571428571428
21,106543.02,2202.65,5260.21,47018.44,True,True,Unemployed,High,0.0,True,21000,20303.29,19803.94,24297.31,25775.27,40346.02,4802.14,[],0.6285714285714286
40,112013.67,2769.31,3088.96,20207.44,False,False,Employed,Medium,82653.43,True,154000,129148.45,480.35,21298.19,11994.24,36565.32,78202.88,['invest_for_retirement'],0.5428571428571428
37,103378.04,641.2,19325.42,23017.29,True,False,Self-Employed,Medium,92694.42,True,133000,146716.26,20351.85,7633.33,14044.86,5616.81,30880.44,['invest_for_retirement'],0.5314285714285715
47,117856.41,1831.14,6963.71,22645.47,True,False,Self-Employed,Low,53436.85,False,203000,137031.57,30962.53,15545.5,11504.77,6049.68,97352.61,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.8
31,88130.58,3962.71,5336.75,29592.23,False,True,Unemployed,High,88734.63,True,91000,92138.51,33803.51,2654.59,4729.9,14288.78,49425.24,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.2571428571428571
31,64962.56,1358.25,1366.25,38485.53,True,False,Unemployed,Medium,0.0,True,91000,76576.03,20940.31,3533.27,49001.47,13922.76,78006.76,"['pay_off_debt', 'invest_for_retirement']",0.8171428571428572
29,34823.09,1823.18,14559.95,10051.7,False,False,Employed,Medium,0.0,True,77000,81331.43,37026.46,12248.33,4476.88,49195.81,99546.14,[],0.4857142857142857
18,59165.74,2326.71,10033.57,25363.46,True,True,Part-Time,High,0.0,True,0,0.0,35404.7,25321.83,32136.62,28907.64,59839.16,['buy_a_home'],0.8285714285714286
26,86015.78,1020.22,18779.34,26696.32,False,True,Part-Time,Low,6072.02,True,56000,35442.07,6561.79,23365.99,13585.99,45038.61,26470.67,[],0.6285714285714286
22,75424.35,2758.07,18985.81,46620.48,True,True,Part-Time,Medium,0.0,True,28000,24494.49,39849.66,28612.53,44166.18,1260.28,39481.11,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.6857142857142857
24,130283.26,4160.38,13221.49,37395.72,False,True,Part-Time,High,88271.93,True,42000,21170.02,132.87,8626.92,9407.22,44455.71,59711.85,[],0.34285714285714286
34,113745.59,4008.43,18507.19,222.23,False,False,Unemployed,High,45742.24,True,112000,341.22,18534.85,2055.41,47665.89,19976.43,47398.67,[],0.8285714285714286
89,86950.77,1666.44,17242.24,32720.36,False,False,Self-Employed,Low,77342.16,True,497000,113280.32,19973.35,30320.21,46202.59,23970.39,65722.02,"['buy_a_home', 'invest_for_retirement']",0.5714285714285714
58,135011.35,4621.18,12792.96,11828.3,True,False,Unemployed,Medium,0.0,True,280000,156715.09,31478.89,10524.45,2597.25,32585.67,3021.69,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.7714285714285715
48,142319.84,3738.49,2400.93,29026.17,True,False,Self-Employed,High,27824.93,True,210000,83036.44,39673.49,6031.15,7779.42,41810.07,95193.7,"['invest_for_retirement', 'buy_a_home']",0.8
36,149171.29,2255.25,196.13,47463.36,False,False,Employed,High,27939.24,True,126000,146669.92,22041.84,1383.86,14342.82,37253.91,36325.78,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.5142857142857142
46,67886.82,4079.35,2138.25,24763.61,True,False,Self-Employed,Low,48148.18,True,196000,38680.44,18208.85,965.59,3491.74,13288.8,90735.08,['buy_a_home'],0.5714285714285714
95,59588.94,1118.58,17932.79,42476.38,True,False,Unemployed,High,0.0,True,539000,476927.17,23903.69,19198.23,7591.99,22721.89,82003.33,[],0.7714285714285715
23,104223.89,3765.54,3930.8,1471.04,True,True,Part-Time,Low,0.0,True,35000,30827.13,24931.85,33022.6,28016.44,33017.14,73664.34,[],0.34285714285714286
18,101744.3,1367.91,4090.88,145.2,False,True,Part-Time,Medium,1842.16,True,0,0.0,14687.74,19327.29,9891.4,47068.8,4125.58,"['buy_a_home', 'invest_for_retirement']",0.6571428571428571
62,118916.44,4970.23,18614.41,7713.99,True,False,Employed,High,49945.79,True,308000,98134.51,14716.06,1399.6,46309.73,37379.88,10904.93,['invest_for_retirement'],0.7714285714285715
31,44870.25,2715.6,15663.47,19624.15,False,False,Employed,Medium,0.0,True,91000,74989.5,4439.03,4551.19,3645.16,10628.46,2908.28,[],0.45714285714285713
58,117142.53,3196.65,2470.09,28014.8,False,False,Employed,High,54229.17,True,280000,140169.59,30213.23,14106.91,49449.72,15257.84,77312.59,"['invest_for_retirement', 'pay_off_debt']",0.8171428571428572
48,128866.08,3225.15,6534.48,14105.26,False,False,Employed,Low,62942.74,False,210000,129599.95,38129.38,19462.82,16336.0,38304.34,64624.67,"['pay_off_debt', 'buy_a_home']",0.6857142857142857
71,92709.17,2411.64,13384.71,8259.82,True,False,Self-Employed,High,62132.39,True,371000,343952.51,12226.55,17013.34,1376.49,8721.16,24868.63,"['pay_off_debt', 'buy_a_home']",0.5428571428571428
53,135389.29,1701.38,3972.43,14069.15,True,False,Unemployed,Medium,0.0,True,245000,64386.27,11536.65,26712.43,44396.96,27234.47,9635.33,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.8571428571428571
47,52458.55,2597.81,2923.06,18040.85,True,False,Unemployed,High,0.0,True,203000,11402.28,16695.37,37455.95,26599.29,49541.49,2280.26,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.6
27,48361.11,2206.28,163.93,169.61,False,True,Unemployed,High,0.0,True,63000,24483.88,34450.5,25008.53,46565.34,4383.5,73178.26,['invest_for_retirement'],0.5714285714285714
36,86318.03,1965.52,9964.82,20117.6,True,False,Employed,Medium,30789.88,True,126000,65143.38,5850.64,29565.32,19543.36,16193.21,64269.2,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.6285714285714286
49,112399.22,3345.35,5038.95,16642.17,False,False,Self-Employed,Low,0.0,True,217000,249489.01,6878.72,18187.78,16480.91,49740.47,26168.89,"['pay_off_debt', 'invest_for_retirement']",0.4857142857142857
23,119501.3,3226.74,14830.19,15605.23,True,False,Self-Employed,Medium,90036.23,True,35000,1503.14,4635.6,15794.27,2911.96,37902.85,1260.37,[],0.4857142857142857
29,122158.59,2267.43,8630.97,22387.7,False,False,Employed,Medium,0.0,True,77000,31026.95,7962.15,13306.04,28211.63,13791.32,91525.01,"['pay_off_debt', 'invest_for_retirement']",0.6571428571428571
20,108904.38,3874.18,7487.22,13837.25,True,True,Unemployed,Low,0.0,True,14000,2371.63,30788.73,17704.02,25694.94,32662.12,68056.12,"['pay_off_debt', 'invest_for_retirement']",0.6285714285714286
29,117453.04,2690.67,17991.83,5867.21,False,False,Retired,High,0.0,False,77000,91169.03,15177.89,16660.6,36044.38,13055.75,72341.44,['invest_for_retirement'],0.6457142857142857
24,146669.54,4411.84,9366.78,49277.97,True,True,Unemployed,Low,69957.32,True,42000,1424.51,18903.12,19971.39,47651.32,14062.89,77331.1,[],0.4857142857142857
28,114039.6,1521.2,16046.26,12245.02,False,False,Employed,Low,0.0,True,70000,46673.62,38453.61,10780.35,7091.07,27786.63,25033.1,"['pay_off_debt', 'invest_for_retirement']",0.7714285714285715
20,34922.45,510.33,4875.3,15761.56,True,True,Part-Time,Low,0.0,True,14000,13870.42,27399.57,28822.95,23632.75,15400.0,19872.46,[],0.6571428571428571
21,42824.77,3199.73,18618.58,28302.88,True,False,Self-Employed,Low,30157.69,True,21000,3695.86,16035.22,6872.87,34553.35,41160.31,56681.54,[],0.34285714285714286
21,142506.99,3209.98,154.28,41127.68,True,True,Part-Time,High,0.0,True,21000,16681.8,29790.9,33499.44,43310.64,15305.24,13514.67,[],0.7142857142857143
32,30114.34,3958.62,14855.37,3715.03,True,False,Self-Employed,Medium,0.0,True,98000,9716.9,17678.33,8881.19,49178.59,26323.93,46385.57,['invest_for_retirement'],0.7714285714285715
52,141150.16,711.47,6509.12,28519.23,False,False,Self-Employed,High,84138.45,True,238000,253466.97,23079.87,39645.02,34448.52,49168.46,2991.74,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.34285714285714286
34,79925.0,4776.05,2078.73,28807.26,False,False,Employed,Medium,0.0,True,112000,32002.85,9897.48,33183.38,29182.52,5150.57,398.35,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.6285714285714286
63,62800.45,1010.34,9792.75,13724.44,True,False,Unemployed,High,10851.23,True,315000,234205.53,7206.99,35856.07,4820.68,47696.92,65210.7,['buy_a_home'],0.6285714285714286
52,84953.21,4400.75,18209.96,49981.24,False,False,Unemployed,High,55675.69,True,238000,159325.3,4875.52,32831.35,47494.2,31927.0,12273.13,"['pay_off_debt', 'buy_a_home']",0.5428571428571428
37,114909.46,2121.24,941.02,42637.74,False,False,Employed,Medium,0.0,True,133000,100585.99,30358.36,1026.77,831.59,28873.52,55753.06,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.6857142857142857
56,32852.02,3524.66,4411.72,26776.0,False,False,Unemployed,Low,41995.3,True,266000,259580.87,12865.63,28411.83,18249.77,4980.23,61791.79,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.41714285714285715
62,106548.13,1718.55,19916.65,12679.97,False,False,Retired,High,0.0,True,308000,71746.47,36687.6,9113.28,11204.08,18026.89,37914.92,"['buy_a_home', 'pay_off_debt']",0.7142857142857143
32,72063.32,2425.3,19001.48,16629.52,False,False,Self-Employed,Medium,70582.58,True,98000,33775.66,32514.71,10453.2,12130.36,45098.68,8680.82,[],0.5428571428571428
32,71117.85,3294.84,1939.72,22475.78,False,False,Employed,Low,59455.26,False,98000,32095.29,25279.05,20088.81,44665.01,36729.79,89709.21,[],0.6571428571428571
42,35596.84,1038.28,7071.86,35111.29,False,False,Employed,High,0.0,False,168000,26099.39,33644.81,18026.8,42163.54,28782.71,97757.63,[],0.8
18,106854.19,3012.61,2517.46,6998.13,True,False,Self-Employed,Low,0.0,True,0,0.0,25854.9,22920.52,38071.46,31026.77,45326.48,['buy_a_home'],0.8857142857142857
19,133334.0,2400.93,4220.73,4473.75,True,False,Unemployed,Medium,75589.44,False,7000,4981.86,20035.75,2875.73,31871.5,49217.36,43616.87,"['invest_for_retirement', 'buy_a_home']",0.5714285714285714
56,102950.49,4761.64,19273.76,30219.44,False,False,Unemployed,High,0.0,True,266000,39541.5,4386.59,37031.31,28550.45,27465.44,50920.07,[],0.7428571428571429
47,69910.9,1127.0,5359.48,49974.44,False,False,Retired,Low,82611.03,True,203000,128199.88,26530.46,26570.83,17121.33,12701.05,65369.15,"['pay_off_debt', 'invest_for_retirement']",0.5428571428571428
61,97254.12,2122.43,6636.45,40696.17,True,False,Unemployed,Medium,0.0,True,301000,319082.27,19707.78,15494.48,4339.34,7474.44,82648.86,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.6
43,81425.73,1584.9,15748.18,32449.07,False,False,Employed,Low,41859.92,True,175000,135192.72,12947.25,16647.95,14804.77,48596.83,23854.97,"['invest_for_retirement', 'pay_off_debt']",0.5142857142857142
34,123643.47,1296.99,17470.77,27946.55,True,False,Self-Employed,High,81359.33,True,112000,55730.35,38577.04,31113.88,6032.84,25132.5,31269.84,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.6571428571428571
43,73182.12,3893.94,15188.88,42792.42,True,False,Self-Employed,Medium,0.0,True,175000,74588.51,25821.16,2072.76,11134.29,876.7,99654.58,['invest_for_retirement'],0.6857142857142857
63,62256.15,2414.34,10611.36,28861.67,True,False,Unemployed,Low,0.0,False,315000,376619.04,18788.04,25885.79,4755.18,17269.36,650.55,"['invest_for_retirement', 'pay_off_debt']",0.4
